timestamp,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,future_return,target
2022-01-18 11:00:00+00:00,3175.0,3175.76,3153.45,3171.21,10992.3543,34785743.36299,19331,5109.0997,16169548.550525,-0.02115596255057217,0
2022-01-18 12:00:00+00:00,3171.22,3181.17,3147.46,3163.01,11339.5608,35815642.325246,21534,4848.7987,15319844.688032,-0.017461215740702696,0
2022-01-18 13:00:00+00:00,3163.01,3166.32,3110.0,3139.41,21590.1116,67587661.409476,38140,9451.4008,29588030.443514,-0.0037395561586411885,1
2022-01-18 14:00:00+00:00,3139.22,3144.13,3100.18,3119.81,21627.1671,67413624.745476,39351,10255.8924,31970093.506643,0.0013270038880572876,1
2022-01-18 15:00:00+00:00,3119.81,3144.49,3113.0,3116.54,19782.5914,61946630.602247,30260,10400.4599,32571817.650676,0.014865844815083351,2
2022-01-18 16:00:00+00:00,3116.54,3140.25,3102.03,3131.6,13758.7977,42948856.553453,25158,6476.4321,20220930.466452,0.015203091071656738,2
2022-01-18 17:00:00+00:00,3131.61,3134.08,3102.52,3104.12,14020.5122,43657119.261325,21912,7982.3909,24850391.784475,0.017953558496449862,2
2022-01-18 18:00:00+00:00,3104.13,3113.0,3082.0,3107.78,17015.4408,52690214.463429,31940,8658.9757,26806098.781414,0.014544144051380714,2
2022-01-18 19:00:00+00:00,3107.78,3133.0,3104.64,3127.67,8704.1103,27146624.072599,18024,5020.7043,15661467.823915,0.01375145076047013,2
2022-01-18 20:00:00+00:00,3127.68,3132.72,3100.28,3123.95,9937.4964,30971027.281953,19394,5444.287,16972901.158025,0.010842042926423323,2
2022-01-18 21:00:00+00:00,3123.95,3169.34,3118.53,3162.87,17135.2003,54022734.219376,31389,8669.5635,27323535.633532,-0.020073540803131285,0
2022-01-18 22:00:00+00:00,3162.87,3193.0,3155.44,3179.21,9966.6876,31637682.110477,26140,4920.9608,15622762.656475,-0.024493506248407626,0
2022-01-18 23:00:00+00:00,3179.21,3182.33,3156.59,3159.85,6960.8572,22045474.17772,17576,3517.3487,11138700.660328,-0.017041948193743384,0
2022-01-19 00:00:00+00:00,3159.85,3169.99,3143.75,3152.98,7627.45,24080583.803137,19639,4221.9295,13329082.094449,-0.01680315130448018,0
2022-01-19 01:00:00+00:00,3152.98,3173.6,3152.71,3170.68,7811.8511,24727773.528587,16228,3750.3927,11870996.665591,-0.034276558971577,0
2022-01-19 02:00:00+00:00,3170.69,3174.87,3151.07,3157.82,8634.32,27304898.275919,15956,3808.8221,12040582.063199,-0.02962486778853768,0
2022-01-19 03:00:00+00:00,3157.82,3158.82,3088.0,3099.38,27242.322,84889548.889113,46347,12467.6279,38844742.630663,-0.004313765979002238,1
2022-01-19 04:00:00+00:00,3099.39,3114.49,3097.44,3101.34,9246.2101,28706895.764253,20344,4937.5647,15329095.525807,-0.0074161491484325825,1
2022-01-19 05:00:00+00:00,3101.34,3113.21,3098.16,3106.0,6685.3654,20765276.46666,14307,3437.6387,10677274.741549,0.0036316806181584393,1
2022-01-19 06:00:00+00:00,3106.0,3111.51,3089.0,3100.0,9492.4564,29470072.318343,20560,3899.6268,12109295.804754,0.006241935483870975,1
2022-01-19 07:00:00+00:00,3100.01,3100.01,3046.82,3062.0,27647.2049,84742571.529351,47899,12129.5006,37185625.773573,0.019934683213585824,2
2022-01-19 08:00:00+00:00,3062.0,3070.0,3044.81,3064.27,16644.0989,50917629.717578,27088,8806.8721,26940051.184675,0.03066309430957448,2
2022-01-19 09:00:00+00:00,3064.27,3092.44,3060.04,3086.01,13726.1496,42252742.33764,24209,7618.651,23450531.235349,0.011882657541615105,2
2022-01-19 10:00:00+00:00,3086.01,3088.82,3000.0,3078.34,22051.4834,67406510.107928,36102,8428.9457,25856091.947549,0.007231170046193558,1
2022-01-19 11:00:00+00:00,3078.34,3130.33,3076.0,3117.28,26200.8809,81405924.084489,46862,14243.1681,44249153.34789,0.010714469024277529,2
2022-01-19 12:00:00+00:00,3117.15,3133.0,3111.29,3119.35,11700.4438,36514491.597909,28155,6226.9501,19433397.777804,0.005312004103419143,1
2022-01-19 13:00:00+00:00,3119.35,3142.28,3115.74,3123.04,11032.2895,34507331.980525,23869,6137.4453,19195508.509519,0.0016426302576977303,1
2022-01-19 14:00:00+00:00,3123.03,3161.18,3110.57,3158.23,18958.3881,59529957.585597,31764,10459.8003,32845998.879839,-0.01584748419209503,0
2022-01-19 15:00:00+00:00,3158.23,3161.85,3113.77,3122.68,19270.5109,60386247.302745,31775,10908.0319,34162739.902164,-0.002923770607298759,1
2022-01-19 16:00:00+00:00,3122.69,3131.52,3082.81,3100.6,19389.1498,60100237.293178,36310,8900.0204,27585180.91099,0.008533832161517152,2
2022-01-19 17:00:00+00:00,3100.59,3158.78,3099.67,3150.68,18699.3599,58591028.839716,43644,10100.2083,31649430.364725,-0.021157337463658554,0
2022-01-19 18:00:00+00:00,3150.69,3156.8,3126.0,3135.92,8746.1934,27460374.731333,21771,4180.5291,13128193.366598,-0.007407714482512318,1
2022-01-19 19:00:00+00:00,3135.86,3140.78,3115.54,3128.17,7770.7811,24295561.639011,18199,3809.7735,11910465.456616,-0.004788742299811077,1
2022-01-19 20:00:00+00:00,3128.18,3138.64,3102.28,3108.18,11332.7527,35322318.586093,23804,6109.4774,19046415.033613,0.0046779787528392625,1
2022-01-19 21:00:00+00:00,3107.98,3126.22,3107.97,3113.55,7463.2067,23279755.231306,16040,4034.1656,12582120.048307,0.0037224390165566668,1
2022-01-19 22:00:00+00:00,3113.54,3129.89,3105.0,3127.06,6731.9879,21009955.888119,17260,3722.4834,11617149.418757,-0.0009657633687872869,1
2022-01-19 23:00:00+00:00,3127.05,3127.74,3081.86,3084.02,8891.7138,27582193.975063,19251,4022.3638,12474616.105549,0.014344913457111197,2
2022-01-20 00:00:00+00:00,3084.02,3121.84,3083.0,3112.69,7589.974,23553785.21196,18511,3760.5782,11670260.516479,0.010312623486437689,2
2022-01-20 01:00:00+00:00,3112.69,3120.34,3092.32,3113.19,6971.2843,21649306.960662,17206,3472.305,10786190.865482,0.008261622323083362,2
2022-01-20 02:00:00+00:00,3113.39,3129.97,3112.56,3122.72,8894.6176,27772540.439397,15454,4367.605,13635990.697271,0.0024690013834094415,1
2022-01-20 03:00:00+00:00,3122.72,3131.17,3116.33,3125.14,5227.0382,16328397.558162,11496,2839.6847,8871186.821572,0.006098926768080881,1
2022-01-20 04:00:00+00:00,3125.13,3136.65,3119.91,3124.04,5839.098,18257208.611256,12729,2843.7352,8889184.253847,0.004939117296833606,1
2022-01-20 05:00:00+00:00,3124.04,3132.82,3112.9,3128.26,7061.9469,22052375.860853,15435,3554.9159,11097277.62174,0.0075441299636218595,2
2022-01-20 06:00:00+00:00,3128.25,3147.73,3127.22,3144.79,7585.633,23826522.637221,16126,3703.4167,11631974.863523,-0.0027919193332462955,1
2022-01-20 07:00:00+00:00,3144.78,3153.8,3135.01,3138.91,8684.3392,27294707.219812,18149,4809.7198,15120249.567276,0.01366079307785184,2
2022-01-20 08:00:00+00:00,3138.79,3142.86,3122.67,3130.43,8361.5605,26178142.057053,16936,4255.3466,13318279.625292,0.02862226595068429,2
2022-01-20 09:00:00+00:00,3130.23,3148.34,3116.68,3144.2,7959.1967,24927370.640655,18810,4194.3424,13140098.140843,0.037281343425990876,2
2022-01-20 10:00:00+00:00,3144.21,3148.36,3134.2,3139.47,6481.5179,20369320.785014,14988,3336.5368,10484856.367489,0.033878329781778405,2
2022-01-20 11:00:00+00:00,3139.47,3155.0,3139.47,3151.86,8244.2695,25945227.418822,16848,3897.357,12263605.788344,0.025626138216799044,2
2022-01-20 12:00:00+00:00,3151.86,3152.78,3127.59,3136.01,10545.363,33072867.107966,23768,5117.0836,16046560.005121,0.0230898498410399,2
2022-01-20 13:00:00+00:00,3136.01,3183.38,3132.31,3181.79,19406.9685,61419464.617062,33089,10742.7275,33992993.352092,0.010525521797478898,2
2022-01-20 14:00:00+00:00,3181.81,3225.27,3181.79,3220.03,27340.9774,87626590.025456,51215,15894.145,50939447.336698,-0.007655208181290285,0
2022-01-20 15:00:00+00:00,3220.04,3270.52,3217.63,3261.42,33401.1242,108502343.179291,63943,19349.4871,62864528.654433,-0.05521521300537802,0
2022-01-20 16:00:00+00:00,3261.41,3273.37,3238.99,3245.83,13457.1995,43786047.959615,30654,7175.6319,23348141.892395,-0.056937670796067597,0
2022-01-20 17:00:00+00:00,3245.83,3250.75,3225.39,3232.63,8864.2196,28711731.684178,22370,4805.1154,15563395.345124,-0.07150524495534594,0
2022-01-20 18:00:00+00:00,3232.63,3249.17,3207.56,3208.42,12706.6082,41005839.236661,23969,6499.8281,20985472.968089,-0.0597864369378075,0
2022-01-20 19:00:00+00:00,3208.42,3246.58,3203.77,3215.28,12373.1521,39902205.558688,25959,5876.9583,18963601.821628,-0.09796036426065546,0
2022-01-20 20:00:00+00:00,3215.28,3219.29,3184.0,3195.38,12053.8283,38574181.561798,25574,5460.0458,17465855.584623,-0.09004249885772597,0
2022-01-20 21:00:00+00:00,3195.38,3197.55,3080.08,3081.34,36416.7149,114062897.222182,66072,14971.9242,46894825.416051,-0.07922527212186914,0
2022-01-20 22:00:00+00:00,3081.34,3108.65,3025.0,3061.02,43191.6465,132684742.14923,84443,20037.2904,61592111.470414,-0.06467452025795317,0
2022-01-20 23:00:00+00:00,3061.01,3061.56,2987.15,3001.48,38938.4282,117478582.10714,75202,17201.2113,51925133.689117,-0.04740328104801639,0
2022-01-21 00:00:00+00:00,3001.48,3034.12,2972.7,3016.6,27154.1653,81615907.255325,53319,13882.8793,41742679.831128,-0.05680899025392827,0
2022-01-21 01:00:00+00:00,3016.59,3019.62,2893.33,2900.31,44573.4026,131194312.950347,83671,17919.1773,52779403.025106,-0.00608900427885295,1
2022-01-21 02:00:00+00:00,2900.32,2954.97,2880.0,2907.66,52158.8336,152176685.71016,78785,25321.4747,73914842.295235,-0.005337625444515548,1
2022-01-21 03:00:00+00:00,2907.66,2917.69,2810.02,2837.22,79516.4174,226803064.15266,118983,37444.3627,106751534.132126,0.01119053157668426,2
2022-01-21 04:00:00+00:00,2837.21,2881.63,2835.25,2863.05,23926.7565,68459996.373537,43843,12463.4206,35663565.959966,0.0033146469673948076,1
2022-01-21 05:00:00+00:00,2863.05,2877.26,2849.29,2859.2,20864.081,59722559.016448,37203,10577.7224,30277248.35751,-0.0038577224398431698,1
2022-01-21 06:00:00+00:00,2859.21,2866.73,2833.19,2845.23,24353.6479,69431319.119711,35944,12788.2067,36441249.296959,-0.023667682401774304,0
2022-01-21 07:00:00+00:00,2845.31,2897.07,2836.06,2882.65,30978.9086,88803486.952125,45806,14837.9759,42534802.369081,-0.02954226146080874,0
2022-01-21 08:00:00+00:00,2882.66,2900.0,2877.38,2892.14,23488.3023,67851389.141803,37759,12046.6723,34795712.747801,-0.037432489436887484,0
2022-01-21 09:00:00+00:00,2892.13,2893.75,2868.5,2868.97,17030.667,49048623.781499,32250,8235.5138,23717424.697297,-0.01326957061244971,0
2022-01-21 10:00:00+00:00,2868.97,2886.93,2862.49,2872.54,16147.8991,46396291.132252,30330,7916.1055,22742966.162219,-0.021782116175927957,0
2022-01-21 11:00:00+00:00,2872.54,2877.76,2834.44,2848.17,23948.5042,68273280.958676,39833,12330.3002,35153778.178339,-0.02383986910893665,0
2022-01-21 12:00:00+00:00,2848.18,2854.68,2730.39,2777.89,76590.7525,213136964.8159,119564,35476.2714,98721079.997368,-0.00430542606078721,1
2022-01-21 13:00:00+00:00,2777.9,2815.0,2758.42,2797.49,32719.5297,91194327.992808,63022,17405.8802,48519803.307819,-0.01986423543962612,0
2022-01-21 14:00:00+00:00,2796.97,2834.56,2766.0,2783.88,35681.7772,99767927.318787,66456,18153.0771,50781602.081434,-0.014059514059514222,0
2022-01-21 15:00:00+00:00,2783.6,2853.72,2766.41,2830.9,43955.1967,123667577.425149,73021,23695.0015,66678781.291138,-0.07863930198876679,0
2022-01-21 16:00:00+00:00,2830.46,2861.58,2792.05,2809.97,30486.0072,86167242.805324,52336,15280.7724,43209608.377015,-0.09407217870653417,0
2022-01-21 17:00:00+00:00,2809.96,2815.78,2766.24,2780.27,23035.3349,64214887.536151,41162,10841.9379,30229880.832322,-0.07629474835177874,0
2022-01-21 18:00:00+00:00,2780.27,2807.13,2754.0,2765.93,29565.3331,82212549.57024,47279,14448.2828,40178725.500819,-0.06303485626895833,0
2022-01-21 19:00:00+00:00,2766.14,2790.29,2738.17,2741.92,16639.7927,46055520.378742,33927,8280.7403,22931864.16892,-0.049002159071016016,0
2022-01-21 20:00:00+00:00,2741.91,2764.82,2700.36,2744.74,60114.7348,164065061.77081,95286,29771.2786,81296249.017952,-0.055174624918935766,0
2022-01-21 21:00:00+00:00,2744.74,2758.32,2558.25,2608.28,110835.94107,292202071.8338763,179655,48718.91712,128341162.502656,-0.01572683914303674,0
2022-01-21 22:00:00+00:00,2607.62,2648.57,2500.0,2545.63,85281.4489,219373360.4490184,158482,42285.6061,108979079.285339,0.0036572479111260936,1
2022-01-21 23:00:00+00:00,2545.62,2598.69,2403.0,2568.15,92974.26597,236288314.441816,155300,42586.74504,108449156.913503,-0.028265482935186825,0
2022-01-22 00:00:00+00:00,2567.47,2626.0,2549.07,2591.58,48620.7722,125995354.328245,102101,25378.1092,65766786.282364,-0.03259015735574444,0
2022-01-22 01:00:00+00:00,2591.29,2617.28,2580.9,2607.56,29706.7581,77143126.144752,55061,14815.5849,38476344.600264,-0.05501695071254353,0
2022-01-22 02:00:00+00:00,2607.56,2610.0,2581.4,2593.3,22538.0822,58491245.949811,40301,10330.8828,26811544.595584,-0.04778853198627242,0
2022-01-22 03:00:00+00:00,2593.3,2616.93,2540.0,2567.26,37178.5678,95710846.448391,57630,17148.9155,44171097.789597,-0.06943200143343486,0
2022-01-22 04:00:00+00:00,2567.69,2577.01,2546.0,2554.94,27153.6391,69619746.680736,46654,12035.6049,30864915.101042,-0.04102248976492595,0
2022-01-22 05:00:00+00:00,2554.94,2564.77,2477.93,2495.56,47522.8675,119699167.315539,72614,20641.7604,51987559.315437,-0.025841895205885534,0
2022-01-22 06:00:00+00:00,2495.97,2534.05,2462.02,2507.12,52191.8475,130564981.12555,105163,25573.1871,63991850.827168,-0.006569290660199623,1
2022-01-22 07:00:00+00:00,2507.12,2530.04,2423.66,2464.1,57650.3823,143005106.474294,110811,26924.962,66836175.417655,0.0011931333955603751,1
2022-01-22 08:00:00+00:00,2464.03,2504.84,2462.74,2469.37,30089.3507,74750110.484099,68139,15516.4979,38560697.048809,-0.020539651814025395,0
2022-01-22 09:00:00+00:00,2469.37,2486.89,2371.58,2389.01,74282.60756,180125287.4235128,135035,34103.47701,82773144.890443,-0.0008413526942123717,1
2022-01-22 10:00:00+00:00,2389.01,2469.0,2300.0,2450.13,150098.16307,358584933.9963798,253572,74892.0092,179021402.325091,-0.00438752229473538,1
2022-01-22 11:00:00+00:00,2450.13,2485.91,2385.52,2431.07,57161.3499,139124986.300135,105778,29048.3061,70728403.968919,-0.021015437646797586,0
2022-01-22 12:00:00+00:00,2431.07,2499.0,2422.45,2490.65,45852.4931,112708978.029821,83452,23772.7872,58446693.42747,-0.06427237869632418,0
2022-01-22 13:00:00+00:00,2490.65,2521.84,2458.09,2467.04,43253.7833,107596415.043531,74683,22439.4096,55817620.950926,-0.05256907062714833,0
2022-01-22 14:00:00+00:00,2467.26,2473.4,2415.66,2418.65,37298.8695,91359966.964779,57087,17715.109,43407771.115772,0.004556260723957539,1
2022-01-22 15:00:00+00:00,2418.65,2431.34,2381.0,2387.0,42004.0032,100949640.753571,70813,19562.9317,47009892.286046,0.024733975701717537,2
2022-01-22 16:00:00+00:00,2387.0,2464.84,2361.73,2439.38,50046.4124,121083436.019842,93657,26411.8561,63939397.155413,-0.024600513245168987,0
2022-01-22 17:00:00+00:00,2439.85,2451.1,2369.0,2379.98,34045.863,81838033.470456,71265,15299.5105,36780693.082158,0.013529525458197078,2
2022-01-22 18:00:00+00:00,2379.98,2400.42,2321.71,2330.57,53141.8958,125235950.35171,95326,22906.5902,54003976.698839,0.050386815242623006,2
2022-01-22 19:00:00+00:00,2331.09,2374.9,2320.0,2337.35,32489.5476,76137372.113795,65031,15143.2609,35505510.770646,0.04599653453697572,2
2022-01-22 20:00:00+00:00,2337.65,2457.48,2320.0,2429.67,60377.9185,145035893.780324,120281,32141.4612,77235127.903026,-0.014121259265661545,0
2022-01-22 21:00:00+00:00,2429.9,2472.01,2410.0,2446.04,22241.9558,54264294.815151,47861,12326.4756,30086868.571813,-0.01200307435691983,0
2022-01-22 22:00:00+00:00,2446.04,2446.89,2365.0,2379.37,14116.2185,33949664.23581,36632,6666.1145,16027597.966801,0.022333642939097453,2
2022-01-22 23:00:00+00:00,2379.37,2414.15,2368.3,2412.18,12294.2003,29408503.748951,25566,6492.6601,15532594.630157,0.023070417630525197,2
2022-01-23 00:00:00+00:00,2412.18,2450.0,2398.03,2448.0,22287.4563,54151531.209884,43289,11733.7001,28512836.299189,0.006102941176470589,1
2022-01-23 01:00:00+00:00,2448.01,2463.87,2433.43,2444.86,16601.8404,40630263.432881,31083,8186.8039,20035362.685377,0.017575648503390662,2
2022-01-23 02:00:00+00:00,2444.86,2448.68,2388.37,2395.36,19852.6507,48021294.756715,34466,8718.5255,21071055.715759,0.05211325228775632,2
2022-01-23 03:00:00+00:00,2395.37,2420.4,2385.9,2416.68,11201.3857,26921527.0005,25467,5587.7074,13430735.995316,0.0488066272737806,2
2022-01-23 04:00:00+00:00,2416.68,2444.81,2407.08,2432.51,19869.1255,48273694.964949,40832,9856.0026,23957327.392854,0.041689448347591584,2
2022-01-23 05:00:00+00:00,2432.51,2484.51,2411.09,2467.83,39116.0787,95443596.430338,57496,19154.9655,46790120.658014,0.012330671075398314,2
2022-01-23 06:00:00+00:00,2467.84,2480.0,2450.15,2462.94,18191.547,44807532.516513,32791,9052.1631,22299092.420492,0.013077866289881168,2
2022-01-23 07:00:00+00:00,2462.95,2502.32,2458.36,2487.83,29531.9789,73468883.181325,46516,16779.4385,41747413.794184,0.006957870915617281,1
2022-01-23 08:00:00+00:00,2487.84,2520.25,2477.0,2520.19,38522.9353,96165488.142372,57485,20215.2495,50466320.947698,-0.03439423218090698,0
2022-01-23 09:00:00+00:00,2520.2,2556.78,2508.89,2534.63,32830.896,83139071.346386,65532,16308.2693,41305834.334322,-0.040297794944429866,0
2022-01-23 10:00:00+00:00,2534.53,2537.72,2508.22,2533.92,27367.1174,69110229.793213,53140,12885.162,32546117.653421,-0.04244411820420546,0
2022-01-23 11:00:00+00:00,2533.8,2535.99,2491.5,2498.26,20254.2944,50836866.891512,57351,9984.6247,25051456.190001,-0.024449016515494915,0
2022-01-23 12:00:00+00:00,2498.26,2505.0,2481.34,2495.15,18960.0676,47236668.435803,48609,8838.2006,22022752.084495,-0.03239484600124243,0
2022-01-23 13:00:00+00:00,2495.15,2510.07,2482.77,2505.14,14937.0611,37334229.610066,34824,8817.571,22042368.065971,-0.04835258708096146,0
2022-01-23 14:00:00+00:00,2505.14,2518.27,2405.01,2433.51,45136.9866,110579597.767946,74793,20192.9258,49483865.152294,-0.004121618567419105,1
2022-01-23 15:00:00+00:00,2433.51,2440.62,2419.0,2432.49,16537.8353,40183687.61838,32195,8545.707,20765442.373724,-0.004522115198829169,1
2022-01-23 16:00:00+00:00,2432.49,2454.44,2415.74,2426.37,18727.015,45562096.730912,34308,10107.5306,24598705.475291,0.007884205624039353,2
2022-01-23 17:00:00+00:00,2426.38,2446.39,2423.04,2437.18,7693.6072,18765697.42661,19155,4013.1117,9787377.475934,0.04178189546935407,2
2022-01-23 18:00:00+00:00,2437.17,2446.4,2406.17,2414.32,15906.8496,38552722.048304,30414,7596.3303,18412310.905993,0.03145399118592396,2
2022-01-23 19:00:00+00:00,2414.53,2428.88,2375.82,2384.01,26120.7048,62658959.941975,43167,12708.1733,30493108.595262,0.030759099164852532,2
2022-01-23 20:00:00+00:00,2384.01,2428.0,2370.8,2423.48,18195.1062,43813996.159393,31715,9498.6736,22877688.724014,0.005421955204911955,1
2022-01-23 21:00:00+00:00,2423.48,2438.92,2404.17,2421.49,12594.4347,30488199.928609,25083,6694.9313,16208847.513899,0.015775411007272533,2
2022-01-23 22:00:00+00:00,2421.49,2447.87,2417.8,2445.5,10367.4956,25217248.958854,24009,5532.8694,13459757.281718,-0.0027806174606420653,1
2022-01-23 23:00:00+00:00,2445.5,2547.65,2437.62,2539.01,79693.2913,200333291.321626,109935,49876.7943,125289440.579297,-0.03912548591773968,0
2022-01-24 00:00:00+00:00,2539.0,2539.75,2482.52,2490.26,30048.5336,75309715.433132,53535,14939.3465,37473249.356729,-0.022170375784054674,0
2022-01-24 01:00:00+00:00,2490.27,2501.41,2451.41,2457.34,19677.6418,48740842.117092,37506,9826.3401,24348072.386879,-0.028766878006299512,0
2022-01-24 02:00:00+00:00,2457.35,2463.76,2431.8,2436.62,18658.8232,45749157.730272,33350,8798.8492,21580941.45741,-0.021472367459841823,0
2022-01-24 03:00:00+00:00,2436.62,2463.79,2432.91,2459.69,14607.1059,35765388.492929,29439,7056.4087,17281427.778175,-0.05007135045473199,0
2022-01-24 04:00:00+00:00,2459.69,2471.38,2428.04,2438.7,11599.3173,28402739.63212,24706,5756.4306,14103268.215552,-0.0910526099971295,0
2022-01-24 05:00:00+00:00,2438.7,2445.55,2414.7,2439.67,15462.8999,37580928.726922,28307,7691.5616,18698962.699132,-0.08251525821115147,0
2022-01-24 06:00:00+00:00,2439.84,2455.95,2428.95,2435.05,9041.5223,22085203.467342,23056,4505.3659,11009081.724381,-0.10058931028110307,0
2022-01-24 07:00:00+00:00,2435.05,2435.06,2380.48,2386.65,22662.3311,54530465.560921,55623,9919.2012,23883748.197989,-0.08504807994469232,0
2022-01-24 08:00:00+00:00,2386.65,2446.2,2363.93,2384.3,40528.1868,97135562.801646,73144,19200.1787,46031211.484733,-0.07536383844314898,0
2022-01-24 09:00:00+00:00,2384.31,2394.97,2321.01,2336.53,58154.2493,136647603.201852,101506,26411.1924,62057314.401317,-0.02633820237702933,0
2022-01-24 10:00:00+00:00,2336.52,2343.54,2210.0,2216.65,119407.48598,270666082.7423607,176913,54154.29238,122655579.796215,0.01948435702524076,2
2022-01-24 11:00:00+00:00,2216.65,2284.79,2200.9,2238.36,70004.41201,157151931.9816934,107144,36025.6762,80906362.5859882,0.04898675816222586,2
2022-01-24 12:00:00+00:00,2238.36,2249.41,2172.22,2190.11,73057.0629,161212349.2103006,106851,33311.4164,73519246.565924,0.08926035678573219,2
2022-01-24 13:00:00+00:00,2190.45,2232.26,2170.03,2183.67,77480.6035,170705861.4688036,116288,38821.6192,85545734.177839,0.08941369346100836,2
2022-01-24 14:00:00+00:00,2184.11,2255.59,2160.0,2204.61,94202.5032,207516935.0656163,136966,49465.5024,109027508.164835,0.11818416862846481,2
2022-01-24 15:00:00+00:00,2204.61,2286.24,2159.0,2274.99,96574.3295,215102438.66697,138386,47636.9645,106361715.197584,0.07341131169807347,2
2022-01-24 16:00:00+00:00,2274.55,2308.0,2220.48,2259.84,60343.3739,136687521.630118,110181,30694.2579,69561535.597547,0.06754903001982426,2
2022-01-24 17:00:00+00:00,2259.83,2367.0,2212.3,2348.01,75350.2418,172627212.881773,128113,39681.9007,91048214.613788,0.03887547327311203,2
2022-01-24 18:00:00+00:00,2348.02,2406.73,2331.73,2385.6,75381.2909,179259152.419082,107627,39867.5803,94806368.270601,0.0010144198524479897,1
2022-01-24 19:00:00+00:00,2385.6,2400.16,2341.3,2378.92,40427.4661,95559391.723689,60999,19169.8782,45306776.544807,0.005376389285894456,1
2022-01-24 20:00:00+00:00,2378.92,2480.58,2368.28,2465.16,48204.5018,116878767.315806,86743,26601.8376,64531163.729833,-0.02209998539648539,0
2022-01-24 21:00:00+00:00,2465.14,2477.44,2437.3,2442.0,23240.5695,56974094.909766,46099,11787.3418,28903449.608409,-0.010745290745290625,0
2022-01-24 22:00:00+00:00,2442.0,2455.15,2407.4,2412.49,14626.946,35526995.702031,36146,7053.1948,17132499.650046,-0.013790730738780232,0
2022-01-24 23:00:00+00:00,2412.49,2450.0,2411.57,2439.29,14393.3056,35015790.317963,30261,7722.3976,18787056.480368,-0.018542280745626805,0
2022-01-25 00:00:00+00:00,2439.56,2442.9,2385.47,2388.02,23362.6141,56521402.450259,39279,10017.5047,24265686.357385,-0.009752849641125216,0
2022-01-25 01:00:00+00:00,2388.02,2403.09,2377.6,2391.71,16003.0884,38266261.543224,29683,8614.9513,20599723.468767,-0.003495407051858357,1
2022-01-25 02:00:00+00:00,2391.71,2414.24,2382.26,2410.68,12520.9873,30020043.790765,27327,6709.4868,16087849.314471,-0.010482519455091488,0
2022-01-25 03:00:00+00:00,2410.68,2425.0,2396.18,2415.76,11744.1098,28304860.266832,23866,6218.1695,14984371.944967,0.004247110640129614,1
2022-01-25 04:00:00+00:00,2415.76,2421.96,2375.01,2379.22,11724.5162,28103268.031692,23841,5674.4442,13604187.882009,0.020847168399727778,2
2022-01-25 05:00:00+00:00,2379.22,2396.82,2375.12,2394.06,11700.7743,27908966.165233,21932,6069.1104,14477895.999407,0.01264379338863697,2
2022-01-25 06:00:00+00:00,2394.06,2399.38,2363.6,2364.73,12048.7922,28636588.222351,25347,6197.3793,14730944.157163,0.03115789117573664,2
2022-01-25 07:00:00+00:00,2364.72,2387.22,2348.96,2383.35,18535.2019,43868026.000664,27367,9460.8663,22391244.561117,0.018675393878364588,2
2022-01-25 08:00:00+00:00,2383.35,2412.78,2373.56,2385.41,27234.2132,65191144.283034,46253,13467.0127,32238740.757329,0.0034291798894112713,1
2022-01-25 09:00:00+00:00,2385.42,2434.9,2381.43,2426.02,17233.668,41539764.315555,39150,8659.8461,20880097.776865,-0.0027534810100493523,1
2022-01-25 10:00:00+00:00,2426.02,2453.06,2417.16,2428.82,23597.1129,57427758.762847,53304,12869.2509,31332595.950712,0.0016839452903054664,1
2022-01-25 11:00:00+00:00,2428.82,2442.55,2406.52,2424.33,20486.004,49662349.100227,39617,10151.0527,24607221.352971,0.023214661370358103,2
2022-01-25 12:00:00+00:00,2424.32,2461.35,2407.99,2438.41,25420.9987,61843011.490978,42849,13366.8915,32509637.553983,0.023900820616713503,2
2022-01-25 13:00:00+00:00,2438.41,2443.16,2403.88,2427.86,25513.4034,61703692.129208,48349,12633.089,30545498.346128,0.01582463568739545,2
2022-01-25 14:00:00+00:00,2427.86,2469.12,2388.13,2393.59,61214.7525,148841802.482856,86504,31206.0087,75802655.095162,0.018662344010461407,2
2022-01-25 15:00:00+00:00,2393.33,2440.43,2365.23,2419.34,34915.3418,83906462.93732,67982,18692.9721,44927509.246448,-0.0026866831449899875,1
2022-01-25 16:00:00+00:00,2419.03,2451.99,2412.51,2432.91,25455.0099,62072509.165611,43187,13192.3989,32173163.066335,0.0019195120246946473,1
2022-01-25 17:00:00+00:00,2432.91,2492.94,2430.36,2480.61,28911.2644,71228503.674146,53475,15109.9028,37218734.084578,-0.008780098443528117,0
2022-01-25 18:00:00+00:00,2480.61,2506.55,2465.34,2496.69,23942.0855,59573742.201743,46614,13199.8739,32850635.662793,-0.02925072796382422,0
2022-01-25 19:00:00+00:00,2496.58,2504.58,2466.05,2466.28,16684.5462,41470285.654391,35908,8508.7043,21152761.632335,-0.008389152894237473,0
2022-01-25 20:00:00+00:00,2466.28,2470.65,2430.18,2438.26,23110.6027,56602100.442149,40978,11718.2507,28698822.446619,0.002706848326265332,1
2022-01-25 21:00:00+00:00,2438.26,2442.11,2404.7,2412.84,15844.809,38326068.912093,30257,7611.5308,18410920.310717,0.026284378574625844,2
